33136:717,17,110556,19399,19395,5987,103548,103544,120122,120124
33149:654,110556,19399,19395,5987,103548,103544,120122,120124,53902
33151:55938,55016,66224,94914,9915,55285,11241,54099,110318,104201
33181:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33201:40,110556,19399,19395,5987,103548,103544,120122,120124,53902
33206:168,110556,19399,19395,5987,103548,103544,120122,120124,53902
33207:14113,110556,19399,19395,5987,103548,103544,120122,120124,53902
33225:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
33232:81372,110556,19399,19395,103548,113011,88394,46132,97157,88023
33258:9537,110556,19399,19395,103548,113011,88394,46132,97157,88023
33261:3039,110556,19399,19395,5987,103548,103544,120122,120124,53902
33268:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33316:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
33346:4942,110556,19399,19395,5987,103548,103544,120122,120124,53902
33352:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33355:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
33364:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
33373:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33374:33055,110556,19399,19395,103548,113011,88394,46132,97157,88023
33406:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
33409:10860,25363,110556,19399,19395,5987,103548,103544,120122,120124
33421:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33432:8,194,110556,19399,19395,5987,103548,103544,120122,120124
33443:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33453:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
33454:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
33491:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33525:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33527:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33528:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
33539:378,13065,10703,69172,108108,70134,87295,16005,77668,49159
33541:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33547:669,5981,46136,46132,19972,44793,12831,50417,22678,65261
33554:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33557:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
33561:53529,82991,64670,10705,21619,69171,46864,65884,50417,52811
33582:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
33590:4113,110556,19399,19395,5987,103548,103544,120122,120124,53902
33614:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
33615:25920,8,2656,518,110556,19399,19395,5987,103548,103544
33616:10995,17257,46864,94279,65884,22678,65261,98108,57664,24145
33621:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
33652:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
33701:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33702:7941,5981,113011,82991,88391,46136,46132,88022,64670,10705
33707:4048,91137,82991,64670,57664,117523,107708,68341,35218,81997
33721:1682,5981,46136,46132,19972,44793,12831,50417,22678,65261
33722:6186,82991,64670,10705,21619,69171,46864,65884,50417,52811
33737:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33752:200,110556,19399,19395,5987,103548,103544,120122,120124,53902
33783:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33787:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
33789:8199,5981,113011,82991,88391,46136,46132,88022,64670,10705
33807:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
33808:2614,110556,19399,19395,103548,113011,88394,46132,97157,88023
33809:18867,5981,46136,46132,19972,44793,12831,50417,22678,65261
33837:12722,5981,46136,46132,19972,44793,12831,50417,22678,65261
33841:36208,5981,46136,46132,19972,44793,12831,50417,22678,65261
33844:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
33859:25552,10703,69172,108108,70134,87295,16005,77668,49159,16918
33866:76,10703,69172,108108,70134,87295,16005,77668,49159,16918
33868:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
33869:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
33874:2937,30572,110556,19399,19395,5987,103548,103544,120122,120124
33884:20987,5975,13341,46132,16704,10705,69176,44793,55622,57664
33910:82400,110556,19399,19395,5987,103548,103544,120122,120124,53902
33921:224,110556,19399,19395,5987,103548,103544,120122,120124,53902
33988:1803,110556,19399,19395,5987,103548,103544,120122,120124,53902
33998:54357,110556,19399,19395,5987,103548,103544,120122,120124,53902
34022:7680,82991,64670,10705,21619,69171,46864,65884,50417,52811
34027:49767,225,12090,2107,10705,69171,44793,52811,22678,65260
34041:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34048:5468,5468,5468,5981,46136,46132,19972,44793,12831,50417
34054:331,110556,19399,19395,103548,113011,88394,46132,97157,88023
34068:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
34092:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
34093:7869,110556,19399,19395,5987,103548,103544,120122,120124,53902
34105:62840,11401,29573,5981,113011,82991,88391,46136,46132,88022
34106:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
34119:22674,110556,19399,19395,5987,103548,103544,120122,120124,53902
34124:1348,110556,19399,19395,5987,103548,103544,120122,120124,53902
34148:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34172:675,128,110556,19399,19395,5987,103548,103544,120122,120124
34174:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34179:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
34188:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34227:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34292:238,5981,46136,46132,19972,44793,12831,50417,22678,65261
34293:9265,5981,46136,46132,19972,44793,12831,50417,22678,65261
34304:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34309:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
34318:3150,5981,113011,82991,88391,46136,46132,88022,64670,10705
34335:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
34341:5468,55294,40635,5697,61747,5981,46136,46132,19972,44793
34347:16299,5981,46136,46132,19972,44793,12831,50417,22678,65261
34350:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
34378:6145,110556,19399,19395,103548,113011,88394,46132,97157,88023
34398:60185,110556,19399,19395,5987,103548,103544,120122,120124,53902
34403:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
34421:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34433:2318,5981,46136,46132,19972,44793,12831,50417,22678,65261
34468:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
34470:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
34492:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34498:36623,82991,64670,10705,21619,69171,46864,65884,50417,52811
34499:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
34511:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
34512:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
34523:3176,5981,46136,46132,19972,44793,12831,50417,22678,65261
34527:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
34529:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34541:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
34552:924,1592,65965,5981,113011,82991,88391,46136,46132,88022
34553:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
34579:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
34594:8168,5981,46136,46132,19972,44793,12831,50417,22678,65261
34603:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34628:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34632:224,110556,19399,19395,103548,113011,88394,46132,97157,88023
34681:12508,82991,64670,10705,21619,69171,46864,65884,50417,52811
34697:40543,17257,46864,94279,65884,22678,65261,98108,57664,24145
34698:185,110556,19399,19395,5987,103548,103544,120122,120124,53902
34702:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34703:669,110556,19399,19395,103548,113011,88394,46132,97157,88023
34709:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
34710:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34717:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
34740:654,2097,110556,19399,19395,5987,103548,103544,120122,120124
34741:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34742:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
34753:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
34794:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34820:496,110556,19399,19395,5987,103548,103544,120122,120124,53902
34833:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
34837:826,5981,46136,46132,19972,44793,12831,50417,22678,65261
34839:44231,5981,46136,46132,19972,44793,12831,50417,22678,65261
34868:2059,110556,19399,19395,5987,103548,103544,120122,120124,53902
34885:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
34895:96,82991,64670,10705,21619,69171,46864,65884,50417,52811
34896:24854,110556,82999,46132,46791,21613,12832,65886,98108,57664
34901:2717,2717,82991,64670,10705,21619,69171,46864,65884,50417
34906:37048,82991,64670,10705,21619,69171,46864,65884,50417,52811
34917:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
34936:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
34973:1696,110556,82999,46132,46791,21613,12832,65886,98108,57664
34974:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
34976:5582,110556,19399,19395,5987,103548,103544,120122,120124,53902
34978:266,110556,19399,19395,5987,103548,103544,120122,120124,53902
35005:508,110556,19399,19395,103548,113011,88394,46132,97157,88023
35021:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35026:4953,110556,19399,19395,5987,103548,103544,120122,120124,53902
35086:60900,110556,19399,19395,5987,103548,103544,120122,120124,53902
35087:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35092:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35127:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35150:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35151:650,110556,19399,19395,5987,103548,103544,120122,120124,53902
35166:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35167:5145,57664,109998,20124,60112,113026,33209,86550,55938,55016
35176:57664,109998,20124,60112,113026,33209,86550,55938,55016,71859
35211:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
35212:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
35214:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
35229:7680,82991,64670,10705,21619,69171,46864,65884,50417,52811
35231:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
35241:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
35244:155,18321,110556,19399,19395,5987,103548,103544,120122,120124
35251:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
35255:2848,82991,64670,10705,21619,69171,46864,65884,50417,52811
35274:12022,82991,64670,10705,21619,69171,46864,65884,50417,52811
35275:4459,4755,89376,57664,19596,112644,64216,29254,90986,30918
35289:7859,89376,57664,19596,112644,64216,29254,90986,30918,24235
35296:616,89376,57664,19596,112644,64216,29254,90986,30918,24235
35297:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
35311:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
35332:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35348:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35365:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35380:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35429:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35448:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
35456:87295,89949,18762,69696,16918,75098,18567,98889,87034,109576
35495:10861,2059,110556,19399,19395,5987,103548,103544,120122,120124
35510:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
35518:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35525:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
35558:669,669,82991,64670,10705,21619,69171,46864,65884,50417
35572:285,110556,19399,19395,5987,103548,103544,120122,120124,53902
35574:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35576:866,110556,19399,19395,5987,103548,103544,120122,120124,53902
35582:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
35593:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
35623:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
35676:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
35688:3841,110556,19399,19395,5987,103548,103544,120122,120124,53902
35690:866,110556,19399,19395,103548,113011,88394,46132,97157,88023
35691:866,110556,19399,19395,103548,113011,88394,46132,97157,88023
35730:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
35746:22572,110556,19399,19395,103548,113011,88394,46132,97157,88023
35757:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35771:16882,1806,110556,19399,19395,5987,103548,103544,120122,120124
35788:16804,110556,19399,19395,5987,103548,103544,120122,120124,53902
35806:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35820:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35826:3234,829,110556,19399,19395,5987,103548,103544,120122,120124
35850:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35859:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
35893:709,110556,19399,19395,103548,113011,88394,46132,97157,88023
35900:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35901:239,110556,19399,19395,5987,103548,103544,120122,120124,53902
35932:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
35941:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35969:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
35970:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
35982:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
35989:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
35990:59675,59295,48724,91137,82991,64670,57664,117523,107708,68341
35999:11626,91137,82991,64670,57664,117523,107708,68341,35218,81997
36064:669,91137,82991,64670,57664,117523,107708,68341,35218,81997
36123:2703,91137,82991,64670,57664,117523,107708,68341,35218,81997
36135:76,25693,110556,19399,19395,5987,103548,103544,120122,120124
36176:3137,110556,19399,19395,5987,103548,103544,120122,120124,53902
36179:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36185:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
36193:3157,110556,19399,19395,103548,113011,88394,46132,97157,88023
36196:224,5008,110556,19399,19395,103548,113011,88394,46132,97157
36210:59826,5981,113011,82991,88391,46136,46132,88022,64670,10705
36216:65964,5981,113011,82991,88391,46136,46132,88022,64670,10705
36221:963,5981,113011,82991,88391,46136,46132,88022,64670,10705
36225:30317,5981,113011,82991,88391,46136,46132,88022,64670,10705
36242:226,5981,113011,82991,88391,46136,46132,88022,64670,10705
36258:7851,110556,82999,46132,46791,21613,12832,65886,98108,57664
36261:224,110556,19399,19395,103548,113011,88394,46132,97157,88023
36268:2547,5981,113011,82991,88391,46136,46132,88022,64670,10705
36313:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36315:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
36319:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
36330:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36342:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36355:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
36358:238,110556,19399,19395,5987,103548,103544,120122,120124,53902
36375:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
36385:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
36393:60311,5981,46136,46132,19972,44793,12831,50417,22678,65261
36418:68687,5981,46136,46132,19972,44793,12831,50417,22678,65261
36419:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
36420:14129,110556,19399,19395,5987,103548,103544,120122,120124,53902
36468:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36470:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
36471:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
36488:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
36499:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
36508:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
36561:10595,110556,82999,46132,46791,21613,12832,65886,98108,57664
36563:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
36564:986,91137,82991,64670,57664,117523,107708,68341,35218,81997
36585:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
36595:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36607:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36620:89376,57664,19596,112644,64216,29254,90986,30918,24235,100834
36642:182,110556,19399,19395,103548,113011,88394,46132,97157,88023
36656:13306,110556,19399,19395,103548,113011,88394,46132,97157,88023
36689:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
36696:669,82991,64670,10705,21619,69171,46864,65884,50417,52811
36708:3101,1245,110556,19399,19395,103548,113011,88394,46132,97157
36723:62270,59582,82991,64670,10705,21619,69171,46864,65884,50417
36727:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
36730:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36790:109836,57664,115274,99381,42756,34287,49244,78524,87211,13905
36797:1451,110556,19399,19395,5987,103548,103544,120122,120124,53902
36902:2757,110556,19399,19395,103548,113011,88394,46132,97157,88023
36948:20884,21141,110556,19399,19395,5987,103548,103544,120122,120124
36960:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
36961:1133,110556,19399,19395,5987,103548,103544,120122,120124,53902
36966:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
36979:36370,5981,46136,46132,19972,44793,12831,50417,22678,65261
37050:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37053:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
37054:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
37058:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
37078:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
37088:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37143:17,110556,19399,19395,103548,113011,88394,46132,97157,88023
37160:89376,57664,19596,112644,64216,29254,90986,30918,24235,100834
37165:518,518,110556,19399,19395,5987,103548,103544,120122,120124
37175:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37177:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
37178:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37212:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37222:944,57718,110556,19399,19395,5987,103548,103544,120122,120124
37240:62487,110556,19399,19395,103548,113011,88394,46132,97157,88023
37255:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37266:2399,110556,19399,19395,103548,113011,88394,46132,97157,88023
37272:225,82991,64670,10705,21619,69171,46864,65884,50417,52811
37291:10541,5981,113011,82991,88391,46136,46132,88022,64670,10705
37308:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
37313:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
37342:859,110556,19399,19395,5987,103548,103544,120122,120124,53902
37358:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37380:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
37389:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37398:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37399:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37404:273,110556,19399,19395,103548,113011,88394,46132,97157,88023
37443:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
37446:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
37480:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37501:24481,82991,64670,10705,21619,69171,46864,65884,50417,52811
37515:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37516:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37521:109998,113026,55938,55016,46299,61019,68910,36235,99092,21956
37523:2059,110556,19399,19395,5987,103548,103544,120122,120124,53902
37530:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37570:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37585:385,110556,19399,19395,5987,103548,103544,120122,120124,53902
37588:415,110556,19399,19395,5987,103548,103544,120122,120124,53902
37606:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37666:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37676:9231,2178,5981,113011,82991,88391,46136,46132,88022,64670
37692:3088,5981,113011,82991,88391,46136,46132,88022,64670,10705
37701:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37708:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37731:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
37735:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
37753:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
37767:16964,110556,82999,46132,46791,21613,12832,65886,98108,57664
37790:24920,110556,82999,46132,46791,21613,12832,65886,98108,57664
37816:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37849:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
37876:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
37878:30,110556,19399,19395,103548,113011,88394,46132,97157,88023
37910:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37911:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37912:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37918:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
37924:65669,110556,19399,19395,103548,113011,88394,46132,97157,88023
37934:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
37971:692,17,110556,19399,19395,5987,103548,103544,120122,120124
37987:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
37988:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
37989:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38028:13166,110556,19399,19395,103548,113011,88394,46132,97157,88023
38029:5405,5981,46136,46132,19972,44793,12831,50417,22678,65261
38037:51343,5981,46136,46132,19972,44793,12831,50417,22678,65261
38057:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
38073:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
38080:74775,5981,46136,46132,19972,44793,12831,50417,22678,65261
38088:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
38108:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38168:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
38216:11623,5981,46136,46132,19972,44793,12831,50417,22678,65261
38244:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
38281:9678,9678,714,110556,19399,19395,5987,103548,103544,120122
38362:65,110556,19399,19395,5987,103548,103544,120122,120124,53902
38367:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38376:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
38391:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
38431:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38445:43508,110556,19399,19395,103548,113011,88394,46132,97157,88023
38451:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
38466:96,110556,19399,19395,103548,113011,88394,46132,97157,88023
38480:500,110556,19399,19395,103548,113011,88394,46132,97157,88023
38546:363,110556,19399,19395,5987,103548,103544,120122,120124,53902
38557:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
38578:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38616:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
38645:18857,91137,82991,64670,57664,117523,107708,68341,35218,81997
38648:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38661:6503,110556,19399,19395,5987,103548,103544,120122,120124,53902
38679:21163,110556,19399,19395,5987,103548,103544,120122,120124,53902
38684:866,110556,19399,19395,5987,103548,103544,120122,120124,53902
38685:1119,110556,19399,19395,5987,103548,103544,120122,120124,53902
38686:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
38691:5650,110556,19399,19395,5987,103548,103544,120122,120124,53902
38704:99868,10474,110556,19399,19395,5987,103548,103544,120122,120124
38715:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
38736:17426,17257,46864,94279,65884,22678,65261,98108,57664,24145
38739:9289,17257,46864,94279,65884,22678,65261,98108,57664,24145
38766:3177,17257,46864,94279,65884,22678,65261,98108,57664,24145
38778:924,5981,113011,82991,88391,46136,46132,88022,64670,10705
38786:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
38813:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
38868:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38870:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
38878:2097,110556,19399,19395,103548,113011,88394,46132,97157,88023
38888:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
38897:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
38945:26381,57664,105636,109998,90986,113026,55938,55016,16306,41380
38967:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
38983:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
39003:27407,110556,19399,19395,103548,113011,88394,46132,97157,88023
39005:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
39021:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
39043:98259,5981,113011,82991,88391,46136,46132,88022,64670,10705
39049:9210,5981,113011,82991,88391,46136,46132,88022,64670,10705
39050:14464,110556,19399,19395,5987,103548,103544,120122,120124,53902
39052:925,110556,19399,19395,5987,103548,103544,120122,120124,53902
39074:1847,110556,19399,19395,103548,113011,88394,46132,97157,88023
39083:53075,110556,19399,19395,103548,113011,88394,46132,97157,88023
39084:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
39092:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
39105:6751,110556,19399,19395,5987,103548,103544,120122,120124,53902
39158:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
39159:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
39163:3847,110556,19399,19395,103548,113011,88394,46132,97157,88023
39188:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
39232:18105,110556,19399,19395,5987,103548,103544,120122,120124,53902
39237:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
39291:14444,110556,19399,19395,5987,103548,103544,120122,120124,53902
39295:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
39296:6606,110556,19399,19395,103548,113011,88394,46132,97157,88023
39308:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
39379:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
39391:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
39393:4210,110556,19399,19395,103548,113011,88394,46132,97157,88023
39394:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
39429:57664,62127,109998,73018,87034,57708,113026,55938,55016,59438
39430:1788,1788,110556,19399,19395,103548,113011,88394,46132,97157
39432:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
39458:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
39469:605,2377,5981,113011,82991,88391,46136,46132,88022,64670
39515:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
39518:48823,669,82991,64670,10705,21619,69171,46864,65884,50417
39528:102004,82991,64670,10705,21619,69171,46864,65884,50417,52811
39555:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
39556:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
